,filename,bitwuzla,leanSAT,leanSAT-rw,leanSAT-bb,leanSAT-sat,leanSAT-lrat-t,leanSAT-lrat-c
6311,gxor2_proof.lean,71.75459,74.40802,14.44149,0.0,55.93447,0.0,2.22803
2115,gorhxorhxor_proof.lean,80.730309,82.14053,21.3407,0.0,56.71048,0.0,2.22776
3404,ginverthvariablehmaskhinhmaskedhmergehscalar_proof.lean,88.86797,82.65569,18.05965,0.0,57.69337,2.36053,2.2222
6753,gfreehinversion_proof.lean,71.11281,275.199069,13.06788,0.0,257.788059,0.0,2.22167
901,gselecthsafehimpliedcondhtransforms_proof.lean,91.98675,94.467049,28.73962,0.0,55.393809,0.0,2.22141
1630,gicmphshrhlthgt_proof.lean,78.20622,80.2243,17.35525,0.0,55.70956,0.0,2.22128
1637,gicmphshrhlthgt_proof.lean,77.558459,80.02362,16.85865,0.0,55.9041,0.0,2.22063
6573,gxor_proof.lean,265.757619,231.931929,19.887059,0.0,208.11034,0.0,2.22034
1629,gicmphshrhlthgt_proof.lean,77.963869,80.77936,17.22369,0.0,56.32763,0.0,2.2191
890,gselecthsafehimpliedcondhtransforms_proof.lean,83.99389,86.806439,21.33012,0.0,55.005479,0.0,2.21858
1214,gcanonicalizehashrhshlhtohmasking_proof.lean,89.185799,86.55181,27.22443,0.0,55.20761,0.0,2.21724
6715,gshifthshift_proof.lean,85.837559,289.795739,24.22939,0.0,261.678869,0.0,2.21511
1614,gicmphshrhlthgt_proof.lean,77.43676,80.18805,17.22474,0.0,55.75408,0.0,2.21427
3410,ginverthvariablehmaskhinhmaskedhmergehscalar_proof.lean,88.45243,78.21543,14.43422,0.0,59.04922,0.0,2.21421
583,gselecthandhor_proof.lean,80.07129,249.450869,18.90549,0.0,206.809969,16.4379,2.2133
1631,gicmphshrhlthgt_proof.lean,78.11071,80.332769,17.28891,0.0,55.775359,0.0,2.21304
893,gselecthsafehimpliedcondhtransforms_proof.lean,92.35253,95.20866,28.89923,0.0,55.90962,0.0,2.20906
5603,gsinkhnothintohanotherhhandhofhlogicalhor_proof.lean,90.785389,93.31007,27.00407,0.0,55.59749,0.0,2.2086
1632,gicmphshrhlthgt_proof.lean,77.572539,80.13687,17.24314,0.0,55.58623,0.0,2.20854
430,gtrunchinseltpoison_proof.lean,79.28349,132.489259,23.14962,0.0,105.691659,0.0,2.20666
1508,gselecthicmphand_proof.lean,97.95007,94.618169,31.93894,0.0,54.569379,0.0,2.20641
885,gselecthsafehimpliedcondhtransforms_proof.lean,93.1723,94.680189,29.20577,0.0,54.924429,0.0,2.20261
88,gcanonicalizehlshrhshlhtohmasking_proof.lean,110.49564,113.418779,53.1364,0.0,55.72253,0.0,2.202189
1584,gicmphshrhlthgt_proof.lean,76.796199,79.34825,17.19291,0.0,54.97478,0.0,2.20159
3453,gdemorgan_proof.lean,70.50521,73.51941,13.94233,0.0,55.2027,0.0,2.20041
5452,gcast_proof.lean,73.24991,176.55332,16.32246,0.0,156.39072,0.0,2.19907
75,gcanonicalizehlshrhshlhtohmasking_proof.lean,99.83808,102.95653,43.39427,0.0,54.919839,0.0,2.19366
1529,gselecthicmphand_proof.lean,91.83499,94.914049,29.21923,0.0,54.961839,0.0,2.19298
6545,gxor_proof.lean,68.470739,74.85244,16.11051,0.0,55.20246,0.0,2.18934
6586,gxor_proof.lean,86.41731,89.2975,27.24557,0.0,57.91297,0.0,2.18672
3882,gicmphshr_proof.lean,77.45389,130.415669,15.75335,0.0,107.427879,0.0,2.17802
6570,gxor_proof.lean,73.95914,126.43469,14.54393,0.0,107.82251,0.0,2.17697
4326,gbinophandhshifts_proof.lean,77.85591,131.251139,21.02253,0.0,105.538839,0.0,2.17451
6548,gxor_proof.lean,89.160699,80.34311,20.68225,0.0,55.75662,0.0,2.1703
6722,gfreehinversion_proof.lean,68.968129,71.64787,12.36121,0.0,55.05474,0.0,2.16871
1353,gudivremhchangehwidth_proof.lean,85.87361,189.673649,27.31715,0.0,157.962559,0.0,2.16744
459,gselecthicmphxor_proof.lean,89.90739,89.931779,25.246389,0.0,55.15286,0.0,2.16739
4254,gconditionalhnegation_proof.lean,71.73687,72.55103,13.39358,0.0,55.17375,0.0,2.16443
2595,gandhxorhor_proof.lean,79.47229,82.41226,14.4276,0.0,64.232,0.0,2.16337
2091,glshr_proof.lean,92.60601,96.58652,31.44137,0.0,61.68481,0.0,2.1633
4772,gselecthwithhbitwisehops_proof.lean,82.38274,86.60425,22.48124,0.0,56.13217,0.0,2.16281
2532,gandhxorhor_proof.lean,81.31061,84.70721,18.73166,0.0,61.98462,0.0,2.16055
4888,gselecthwithhbitwisehops_proof.lean,81.71815,84.984619,19.7645,0.0,61.72237,0.0,2.1579
5277,gorhxor_proof.lean,68.73711,71.58226,12.3718,0.0,55.34201,0.0,2.15678
4774,gselecthwithhbitwisehops_proof.lean,82.56299,85.5704,21.60791,0.0,55.91135,0.0,2.15493
1233,gcanonicalizehashrhshlhtohmasking_proof.lean,88.517319,91.65178,31.82926,0.0,55.39414,0.0,2.15059
5272,gorhxor_proof.lean,69.33035,71.995499,12.724349,0.0,55.42273,0.0,2.1505
6714,gshifthshift_proof.lean,94.523379,98.23425,33.01035,0.0,60.98012,0.0,2.15036
2937,gandhorhicmphminhmax_proof.lean,99.035969,101.17258,35.64121,0.0,57.56294,0.0,2.14962
2941,gandhorhicmphminhmax_proof.lean,99.213239,101.24192,35.86549,0.0,57.55642,0.0,2.1488
2520,gandhxorhor_proof.lean,81.597669,85.15292,18.70664,0.0,62.39684,0.0,2.14723
3121,g2004h02h23hShiftShiftOverflow_proof.lean,77.4117,77.12228,17.09605,0.0,56.46572,0.0,2.14458
1015,gdivhi1_proof.lean,74.71076,89.12711,27.8025,0.0,57.49442,0.0,2.14262
94,gtrunchdemand_proof.lean,84.28366,82.35682,21.33789,0.0,56.72556,0.0,2.13643
2764,gunfoldhmaskedhmergehwithhconsthmaskhscalar_proof.lean,90.883369,90.39683,29.57309,0.0,57.00938,0.0,2.13472
3756,gmaskedhmergehxor_proof.lean,72.2794,74.23637,14.92154,0.0,55.4873,0.0,2.1311
61,gcanonicalizehlshrhshlhtohmasking_proof.lean,94.166269,97.70729,38.74084,0.0,54.88062,0.0,2.12901
1220,gcanonicalizehashrhshlhtohmasking_proof.lean,40.4091,84.18887,24.63066,0.0,55.07584,0.0,2.1276
5454,gcast_proof.lean,73.81885,76.11926,16.94518,0.0,55.82641,0.0,2.12584
3409,ginverthvariablehmaskhinhmaskedhmergehscalar_proof.lean,81.431189,75.63645,14.3629,0.0,56.33076,0.0,2.12286
6690,gshifthshift_proof.lean,81.306299,86.93878,24.38326,0.0,58.89051,0.0,2.12262
79,gcanonicalizehlshrhshlhtohmasking_proof.lean,92.60664,94.98331,35.86231,0.0,55.33977,0.0,2.11856
2765,gunfoldhmaskedhmergehwithhconsthmaskhscalar_proof.lean,76.196321,79.9081,19.0714,0.0,57.2349,0.0,2.11753
5198,gzext_proof.lean,75.24553,74.71362,13.94981,0.0,56.17966,0.0,2.11657
2883,gandhorhicmphminhmax_proof.lean,87.975559,91.10805,25.93794,0.0,57.13897,0.0,2.11586
5231,gpullhconditionalhbinophthroughhshift_proof.lean,82.1702,82.324109,22.72255,0.0,55.848739,0.0,2.1117
5102,gselecthfactorize_proof.lean,69.51636,122.165279,12.49606,0.0,106.178389,0.0,2.11143
2901,gandhorhicmphminhmax_proof.lean,88.85065,91.92595,25.89749,0.0,58.18394,0.0,2.10941
3228,gapinthandhorhand_proof.lean,79.563299,80.42357,20.72529,0.0,56.29721,0.0,2.10934
1625,gicmphshrhlthgt_proof.lean,78.019929,79.96438,17.40166,0.0,55.57763,0.0,2.10918
2895,gandhorhicmphminhmax_proof.lean,91.59358,93.722199,28.898599,0.0,56.934519,0.0,2.10669
4607,gicmphlogical_proof.lean,90.72378,194.825569,29.08169,0.0,157.606699,0.0,2.10491
381,gtrunchinseltpoison_proof.lean,92.46869,102.76175,43.43345,0.0,54.56245,0.0,2.10429
3248,gsinkhnothintohanotherhhandhofhlogicalhand_proof.lean,90.239339,92.00743,26.27596,0.0,55.35427,0.0,2.09801
5453,gcast_proof.lean,84.365089,87.05402,27.45648,0.0,55.99733,0.0,2.09674
2357,gselecthbinophcmp_proof.lean,90.9105,142.418989,25.23798,0.0,106.632559,0.0,2.09538
1514,gselecthicmphand_proof.lean,81.282359,184.22689,21.92307,0.0,154.68089,0.0,2.08853
5021,gtrunchbinophext_proof.lean,78.66231,71.69649,12.54221,0.0,55.18981,0.0,2.0869
2877,gandhorhicmphminhmax_proof.lean,88.69396,143.306889,26.43089,0.0,108.828289,0.0,2.08679
6372,gmaskedhmergehadd_proof.lean,72.616749,238.474609,25.91799,0.0,208.697359,0.0,2.08619
4137,gpullhbinophthroughhshift_proof.lean,77.85797,80.21739,18.78982,0.0,57.70596,0.0,2.08397
5192,gassochcasthassoc_proof.lean,85.491799,84.84266,23.804161,0.0,57.613539,0.0,2.07736
2889,gandhorhicmphminhmax_proof.lean,92.68245,94.82632,29.05065,0.0,57.99617,0.0,2.07679
2742,gmaskedhmergehor_proof.lean,86.625189,74.58303,16.017,0.0,54.65777,0.0,2.07469
2479,gandhorhnot_proof.lean,69.84326,72.89422,13.93983,0.0,55.32807,0.0,2.07435
4604,gicmphlogical_proof.lean,90.81503,94.632469,29.19979,0.0,57.292549,0.0,2.06979
5019,gtrunchbinophext_proof.lean,70.72615,75.37981,17.00253,0.0,54.7277,0.0,2.06857
544,gselecthandhor_proof.lean,75.07546,127.561779,18.66077,0.0,105.241719,0.0,2.06821
4147,gpullhbinophthroughhshift_proof.lean,72.38246,75.040529,15.31691,0.0,55.37929,0.0,2.06646
86,gcanonicalizehlshrhshlhtohmasking_proof.lean,109.50116,112.34324,53.37502,0.0,54.895419,0.0,2.0647
1249,gcanonicalizehashrhshlhtohmasking_proof.lean,98.43906,101.104139,41.61316,0.0,55.137829,0.0,2.06434
2356,gselecthbinophcmp_proof.lean,90.72326,193.386809,26.19119,0.0,156.736209,0.0,2.06395
4581,gicmphlogical_proof.lean,90.73855,92.56803,28.24577,0.0,56.26388,0.0,2.06335
2769,gunfoldhmaskedhmergehwithhconsthmaskhscalar_proof.lean,86.55711,78.108219,17.67003,0.0,56.527319,0.0,2.062
6756,gfreehinversion_proof.lean,79.71763,82.563349,16.88801,0.0,61.424849,0.0,2.05853
5045,gapinthand_proof.lean,71.22161,77.49673,16.46719,0.0,56.94477,0.0,2.05797
2780,gshifthsra_proof.lean,86.47297,95.3868,32.57557,0.0,58.57316,0.0,2.05646
6574,gxor_proof.lean,74.74048,127.552649,16.20301,0.0,107.923349,0.0,2.05613
2907,gandhorhicmphminhmax_proof.lean,89.18719,93.23744,26.54897,0.0,58.91724,0.0,2.05537
6476,gtrunc_proof.lean,77.71001,80.233799,19.86809,0.0,56.627839,0.0,2.05523
1321,gapinthadd_proof.lean,71.17389,73.05923,13.96562,0.0,55.52813,0.0,2.05373
2084,glshr_proof.lean,99.53436,101.706109,37.943509,0.0,60.40717,0.0,2.04987
1310,gapinthadd_proof.lean,67.3477,71.08646,11.9411,0.0,55.5382,0.0,2.04815
3245,gsinkhnothintohanotherhhandhofhlogicalhand_proof.lean,87.8859,91.341649,25.73045,0.0,55.309439,0.0,2.04693
72,gcanonicalizehlshrhshlhtohmasking_proof.lean,91.457209,94.47195,35.58255,0.0,54.83356,0.0,2.04693
5226,gpullhconditionalhbinophthroughhshift_proof.lean,88.69811,89.02464,25.97809,0.0,57.32354,0.0,2.04434
6695,gshifthshift_proof.lean,79.97675,82.38747,23.5698,0.0,55.57583,0.0,2.04258
3811,gxorhandhor_proof.lean,68.288279,68.69092,10.71101,0.0,54.54651,0.0,2.04241
2933,gandhorhicmphminhmax_proof.lean,85.57227,190.718579,22.96272,0.0,159.796799,0.0,2.04165
2893,gandhorhicmphminhmax_proof.lean,90.719429,93.2322,28.93334,0.0,56.57729,0.0,2.04076
54,gcanonicalizehlshrhshlhtohmasking_proof.lean,87.12,89.845329,30.5218,0.0,55.375659,0.0,2.04069
3012,gandhorhicmphminhmax_proof.lean,92.737609,95.24253,26.40524,0.0,61.34696,0.0,2.04043
2768,gunfoldhmaskedhmergehwithhconsthmaskhscalar_proof.lean,84.85232,79.07253,19.42117,0.0,56.02062,0.0,2.03695
3925,gadd_or_sub_proof.lean,82.13578,84.664529,19.36457,0.0,61.673099,0.0,2.03553
2919,gandhorhicmphminhmax_proof.lean,87.26152,90.232529,25.32426,0.0,57.346629,0.0,2.03541
6307,gxor2_proof.lean,70.60061,73.10728,13.635,0.0,55.88757,0.0,2.03459
1244,gcanonicalizehashrhshlhtohmasking_proof.lean,97.911229,100.31955,40.74275,0.0,55.14642,0.0,2.03321
2763,gunfoldhmaskedhmergehwithhconsthmaskhscalar_proof.lean,75.46857,74.96399,17.17531,0.0,54.51263,0.0,2.02953
6473,gtrunc_proof.lean,94.826389,91.6668,31.57785,0.0,56.54928,0.0,2.02881
2088,glshr_proof.lean,101.75133,102.025339,38.053879,0.0,60.59927,0.0,2.02784
49,gcanonicalizehlshrhshlhtohmasking_proof.lean,89.44587,93.17169,30.2051,0.0,59.52892,0.0,2.02688
3247,gsinkhnothintohanotherhhandhofhlogicalhand_proof.lean,88.646959,91.80512,26.19799,0.0,55.35543,0.0,2.02489
6710,gshifthshift_proof.lean,85.68456,292.796429,24.37307,0.0,264.791019,0.0,2.02298
2913,gandhorhicmphminhmax_proof.lean,87.28886,89.69947,25.34854,0.0,56.7836,0.0,2.02275
584,gselecthandhor_proof.lean,79.77353,233.080509,18.7216,0.0,206.964039,0.0,2.018
2478,gandhorhnot_proof.lean,71.08969,74.25224,14.77832,0.0,55.030029,0.0,2.01236
6379,gsubhxor_proof.lean,91.11043,112.152289,53.47978,0.0,54.761129,0.0,2.01231
538,gselecthandhor_proof.lean,70.84193,71.895539,13.60206,0.0,55.039249,0.0,2.01097
1245,gcanonicalizehashrhshlhtohmasking_proof.lean,90.158659,93.31888,33.81273,0.0,55.39857,0.0,2.01008
2598,gandhxorhor_proof.lean,87.65175,90.46423,18.21044,0.0,69.10983,0.0,2.00975
3005,gandhorhicmphminhmax_proof.lean,92.10099,97.285129,27.466129,0.0,62.36374,0.0,2.0095
6337,gAddOverFlow_proof.lean,77.12289,79.62361,20.83317,0.0,55.57909,0.0,2.0079
4578,gicmphlogical_proof.lean,89.69062,92.15793,28.12879,0.0,56.08643,0.0,2.002709
4323,gbinophandhshifts_proof.lean,73.50591,76.96323,17.30715,0.0,55.54048,0.0,2.00209
2994,gandhorhicmphminhmax_proof.lean,91.39478,93.788809,26.15796,0.0,60.15799,0.0,2.00053
3787,gapinthshift_proof.lean,76.24024,179.985409,20.31407,0.0,155.954109,0.0,1.99684
2881,gandhorhicmphminhmax_proof.lean,87.61623,89.446239,25.48978,0.0,56.381259,0.0,1.99586
6205,gshifthbyhsignext_proof.lean,71.95662,84.587059,21.004609,0.0,58.60392,0.0,1.99505
2776,gunfoldhmaskedhmergehwithhconsthmaskhscalar_proof.lean,89.32409,92.70333,29.900179,0.0,58.585651,0.0,1.99472
5196,gnarrow_proof.lean,68.535811,75.01798,14.08802,0.0,57.10564,0.0,1.99201
3024,gandhorhicmphminhmax_proof.lean,92.63964,95.133189,26.3867,0.0,61.339539,0.0,1.99165
6381,gsubhxor_proof.lean,111.37453,94.117039,35.219269,0.0,54.91417,0.0,1.99091
4887,gselecthwithhbitwisehops_proof.lean,72.28356,76.82053,11.42552,0.0,62.17628,0.0,1.99041
3006,gandhorhicmphminhmax_proof.lean,93.130429,95.93509,27.32918,0.0,61.10362,0.0,1.99006
2905,gandhorhicmphminhmax_proof.lean,88.359239,90.86523,25.81198,0.0,57.40755,0.0,1.98662
2988,gandhorhicmphminhmax_proof.lean,92.05839,94.690619,26.596459,0.0,60.6608,0.0,1.97942
585,gselecthandhor_proof.lean,80.723579,83.32394,18.94048,0.0,57.28036,0.0,1.97174
5018,gtrunchbinophext_proof.lean,78.505619,81.44207,21.24231,0.0,56.1669,0.0,1.97111
81,gcanonicalizehlshrhshlhtohmasking_proof.lean,93.28417,95.95673,36.76407,0.0,55.48236,0.0,1.96988
2450,gzeroexthandhreduce_proof.lean,73.22619,77.2048,16.50717,0.0,57.16449,0.0,1.96911
4046,gand_proof.lean,68.312429,71.32616,11.962041,0.0,55.784759,0.0,1.96831
2610,gandhxorhor_proof.lean,77.464269,81.84834,12.52493,0.0,65.34423,0.0,1.96744
2724,gbinophcast_proof.lean,69.21564,87.662379,21.55926,0.0,60.352879,0.0,1.964969
5197,gnarrow_proof.lean,93.065841,96.02966,34.74591,0.0,57.06659,0.0,1.95942
2099,glshr_proof.lean,100.09908,101.892759,37.934909,0.0,60.66158,0.0,1.95837
2616,gandhxorhor_proof.lean,77.08334,80.457,11.59453,0.0,64.69591,0.0,1.95735
1237,gcanonicalizehashrhshlhtohmasking_proof.lean,89.711,293.596959,33.99534,0.0,255.455149,0.0,1.95654
2982,gandhorhicmphminhmax_proof.lean,87.766499,90.06982,21.38522,0.0,61.17545,0.0,1.95441
6322,gselecthcmpheqhophfold_proof.lean,92.12437,84.670619,21.4084,0.0,55.433509,0.0,1.95439
4406,gcanonicalizehshlhlshrhtohmasking_proof.lean,89.513229,87.94443,27.74183,0.0,54.83865,0.0,1.95359
3450,gdemorgan_proof.lean,70.02069,73.268249,14.22948,0.0,55.132339,0.0,1.95212
6312,gxor2_proof.lean,70.7935,124.378949,14.2902,0.0,106.411589,0.0,1.94981
3018,gandhorhicmphminhmax_proof.lean,93.15361,91.61359,26.18853,0.0,58.04179,0.0,1.946539
398,gtrunchinseltpoison_proof.lean,75.4343,78.49766,19.97673,0.0,55.06342,0.0,1.9459
2095,glshr_proof.lean,100.49163,101.991849,37.87522,0.0,60.819209,0.0,1.94482
3017,gandhorhicmphminhmax_proof.lean,91.4702,92.20433,26.27814,0.0,58.53756,0.0,1.94183
6309,gxor2_proof.lean,70.13512,74.09301,14.37655,0.0,56.15823,0.0,1.94122
5276,gorhxor_proof.lean,68.569639,71.63428,12.62795,0.0,55.41837,0.0,1.94045
3471,gdemorgan_proof.lean,73.531049,78.81676,14.42265,0.0,60.88498,0.0,1.9354
1232,gcanonicalizehashrhshlhtohmasking_proof.lean,80.95614,83.535599,24.485139,0.0,55.59728,0.0,1.93451
6693,gshifthshift_proof.lean,98.02205,81.49818,23.00518,0.0,55.43433,0.0,1.93398
6726,gfreehinversion_proof.lean,79.189749,80.61831,18.82549,0.0,57.3447,0.0,1.9324
5229,gpullhconditionalhbinophthroughhshift_proof.lean,73.32335,75.32747,15.92592,0.0,55.29675,0.0,1.93139
2733,gmaskedhmergehor_proof.lean,84.30794,87.324609,26.17758,0.0,57.265629,0.0,1.93104
4322,gbinophandhshifts_proof.lean,73.800919,76.51152,17.0852,0.0,55.52681,0.0,1.92834
2476,gandhorhnot_proof.lean,68.161919,71.09509,12.5793,0.0,55.13989,0.0,1.92711
2993,gandhorhicmphminhmax_proof.lean,90.59599,94.460129,26.02388,0.0,61.130419,0.0,1.92427
1973,g2008h05h31hBools_proof.lean,85.20816,74.10952,15.8998,0.0,55.0154,0.0,1.92025
2917,gandhorhicmphminhmax_proof.lean,88.0083,90.36168,25.01421,0.0,57.97634,0.0,1.91867
2966,gandhorhicmphminhmax_proof.lean,86.17923,87.525849,21.5944,0.0,58.453169,0.0,1.91415
6657,gnegatedhbitmask_proof.lean,86.66349,89.79901,29.56231,0.0,56.0829,0.0,1.91326
82,gcanonicalizehlshrhshlhtohmasking_proof.lean,101.32732,104.097689,44.67923,0.0,55.675429,0.0,1.91202
1017,gdivhi1_proof.lean,80.27787,84.4195,23.56556,0.0,57.23672,0.0,1.91196
6789,gfreehinversion_proof.lean,76.55214,80.294569,17.73771,0.0,59.33135,0.0,1.911611
2599,gandhxorhor_proof.lean,79.28933,86.032089,11.246769,0.0,71.62603,0.0,1.90804
6508,gtrunc_proof.lean,81.073369,83.538599,22.867309,0.0,57.55324,0.0,1.90688
3000,gandhorhicmphminhmax_proof.lean,93.537899,94.84984,27.48307,0.0,60.03561,0.0,1.90548
5297,gorhxor_proof.lean,71.32255,73.70556,13.78558,0.0,56.31925,0.0,1.90537
2205,gicmphrange_proof.lean,85.44095,87.504169,29.27934,0.0,54.764779,0.0,1.90449
2978,gandhorhicmphminhmax_proof.lean,84.20228,85.737819,21.19939,0.0,57.130449,0.0,1.90035
2480,gandhorhnot_proof.lean,70.15244,74.27179,14.95154,0.0,55.03306,0.0,1.89836
6777,gfreehinversion_proof.lean,71.03211,274.365969,11.89154,0.0,258.998189,0.0,1.89661
3923,gadd_or_sub_proof.lean,82.010149,133.00415,19.18442,0.0,110.50811,0.0,1.89621
1327,gaddsubhconstanthfolding_proof.lean,71.62813,74.039739,14.74753,0.0,55.642319,0.0,1.896
6313,gxor2_proof.lean,71.28292,74.273719,14.38628,0.0,56.374759,0.0,1.89342
3151,gandhnarrow_proof.lean,91.72754,93.42655,32.13698,0.0,57.57934,0.0,1.89092
4251,gconditionalhnegation_proof.lean,72.62445,82.02847,20.26069,0.0,57.37071,0.0,1.88957
5274,gorhxor_proof.lean,67.96486,70.53551,12.00439,0.0,55.2305,0.0,1.88893
5429,gcast_proof.lean,70.02012,72.28706,13.63428,0.0,55.39532,0.0,1.88701
60,gcanonicalizehlshrhshlhtohmasking_proof.lean,89.80412,92.14587,33.49505,0.0,54.79714,0.0,1.88663
4058,gand_proof.lean,70.313619,173.061359,13.91802,0.0,155.810379,0.0,1.884901
2945,gandhorhicmphminhmax_proof.lean,85.54421,87.420049,22.28971,0.0,57.76354,0.0,1.88456
3982,gselecthsafehboolhtransforms_proof.lean,82.85571,86.23942,21.98044,0.0,60.14481,0.0,1.88416
6308,gxor2_proof.lean,70.1965,72.356339,13.304649,0.0,55.76289,0.0,1.88322
1339,gaddsubhconstanthfolding_proof.lean,74.933519,75.68905,16.914281,0.0,55.30984,0.0,1.882429
6571,gxor_proof.lean,72.25045,125.907669,14.13223,0.0,107.974199,0.0,1.88066
6542,gxor_proof.lean,70.698369,72.73289,13.97571,0.0,55.61239,0.0,1.87967
5445,gcast_proof.lean,68.32096,70.2373,11.13536,0.0,55.91799,0.0,1.87898
5020,gtrunchbinophext_proof.lean,75.63821,74.880659,15.3502,0.0,56.006849,0.0,1.87727
1246,gcanonicalizehashrhshlhtohmasking_proof.lean,98.70296,152.778909,41.57363,0.0,106.982179,0.0,1.87427
6585,gxor_proof.lean,76.07379,129.853299,18.196889,0.0,108.24508,0.0,1.87248
4320,gbinophandhshifts_proof.lean,75.871669,78.60424,19.93452,0.0,55.49811,0.0,1.87202
2542,gandhxorhor_proof.lean,79.53765,84.428939,16.73944,0.0,63.992179,0.0,1.865291
540,gselecthandhor_proof.lean,74.3742,76.393039,18.1383,0.0,55.030049,0.0,1.86197
4148,gpullhbinophthroughhshift_proof.lean,72.006279,81.90675,21.45792,0.0,56.7831,0.0,1.86166
6546,gxor_proof.lean,76.796789,79.06552,20.05398,0.0,55.64316,0.0,1.86005
6475,gtrunc_proof.lean,69.37866,172.690589,12.38526,0.0,157.157479,0.0,1.85944
4299,gandhorhand_proof.lean,97.654349,87.00055,24.97191,0.0,57.07952,0.0,1.8553
1231,gcanonicalizehashrhshlhtohmasking_proof.lean,76.70106,179.584869,20.17445,0.0,155.31815,0.0,1.84934
5294,gorhxor_proof.lean,71.88521,126.424929,14.91233,0.0,107.250159,0.0,1.8492
1243,gcanonicalizehashrhshlhtohmasking_proof.lean,90.47354,243.327979,34.14479,0.0,205.359049,0.0,1.84911
2651,gfoldhselecthtrunc_proof.lean,85.9611,81.933319,22.52134,0.0,55.515439,0.0,1.84702
3771,gapinthshift_proof.lean,73.39846,84.08841,24.67623,0.0,56.13853,0.0,1.8465
5232,gpullhconditionalhbinophthroughhshift_proof.lean,71.74649,73.50954,14.94276,0.0,55.12494,0.0,1.84596
2949,gandhorhicmphminhmax_proof.lean,85.21776,87.243749,22.299839,0.0,57.62106,0.0,1.8434
4935,glowhbithsplat_proof.lean,73.39345,82.75319,21.30074,0.0,58.00906,0.0,1.84258
6587,gxor_proof.lean,73.66539,126.288349,15.47093,0.0,107.224469,0.0,1.8418
50,gcanonicalizehlshrhshlhtohmasking_proof.lean,106.02293,116.28365,51.57776,0.0,59.18431,0.0,1.84113
67,gcanonicalizehlshrhshlhtohmasking_proof.lean,81.42135,83.77962,25.84704,0.0,54.65994,0.0,1.84111
2600,gandhxorhor_proof.lean,75.32234,74.47281,10.21376,0.0,61.30591,0.0,1.83868
5464,gcast_proof.lean,74.77642,176.012699,16.35706,0.0,156.284309,0.0,1.83244
3813,gxorhandhor_proof.lean,67.672819,70.66734,10.55069,0.0,56.32352,0.0,1.83048
3812,gxorhandhor_proof.lean,73.520709,74.55274,14.55831,0.0,56.60539,0.0,1.82844
2134,gselecthbitext_proof.lean,74.14361,225.542769,17.44693,0.0,205.009629,0.0,1.82627
56,gcanonicalizehlshrhshlhtohmasking_proof.lean,91.195169,94.60839,35.55578,0.0,54.71828,0.0,1.82549
4415,gcanonicalizehshlhlshrhtohmasking_proof.lean,100.38933,152.733849,43.9514,0.0,104.840049,0.0,1.82456
99,gtrunchdemand_proof.lean,101.56542,85.77161,21.55659,0.0,60.83853,0.0,1.81727
4081,gshifthlogic_proof.lean,77.42603,80.74605,21.94283,0.0,55.3294,0.0,1.81683
80,gcanonicalizehlshrhshlhtohmasking_proof.lean,100.649479,102.2251,43.79839,0.0,54.78629,0.0,1.81322
6364,gmaskedhmergehadd_proof.lean,72.12055,75.0725,15.40357,0.0,56.32365,0.0,1.811
68,gcanonicalizehlshrhshlhtohmasking_proof.lean,89.702239,92.41083,34.174,0.0,54.97515,0.0,1.81025
1361,gudivremhchangehwidth_proof.lean,89.17514,91.33084,27.74294,0.0,59.35194,0.0,1.80873
5195,gnarrow_proof.lean,70.30187,74.958609,14.65813,0.0,57.209869,0.0,1.80873
6314,gxor2_proof.lean,71.37627,73.71805,14.20093,0.0,56.14351,0.0,1.8068
6553,gxor_proof.lean,67.96493,70.34185,11.42382,0.0,55.64637,0.0,1.802479
6575,gxor_proof.lean,74.30901,76.12834,15.72086,0.0,57.39534,0.0,1.80058
6721,gfreehinversion_proof.lean,69.219589,70.90876,11.97537,0.0,55.07509,0.0,1.79614
1043,ghighhbithsignmaskhwithhtrunc_proof.lean,90.586169,91.287629,31.297559,0.0,56.42174,0.0,1.79488
592,gselecthandhor_proof.lean,79.19047,281.998459,18.4418,0.0,256.458379,0.0,1.79114
5441,gcast_proof.lean,76.425129,77.79919,18.65314,0.0,55.9598,0.0,1.78571
5413,gcast_proof.lean,75.82236,76.24046,14.78498,0.0,58.0286,0.0,1.78443
3055,gsubhofhnegatiblehinseltpoison_proof.lean,80.70822,74.1637,15.58505,0.0,55.30997,0.0,1.78354
2601,gandhxorhor_proof.lean,74.30664,73.230569,9.30965,0.0,61.015269,0.0,1.78039
591,gselecthandhor_proof.lean,78.66173,79.726389,17.30046,0.0,55.59635,0.0,1.778789
3512,g2003h05h26hCastMiscompile_proof.lean,77.91464,79.799619,18.32151,0.0,58.02362,0.0,1.776089
4465,gselecth2_proof.lean,82.31545,86.419459,23.84113,0.0,59.20498,0.0,1.771809
5438,gcast_proof.lean,84.252289,87.62527,28.35041,0.0,56.05556,0.0,1.77139
6725,gfreehinversion_proof.lean,69.886939,72.43056,11.89799,0.0,56.58836,0.0,1.77115
5217,gzext_proof.lean,70.375429,72.57388,13.69071,0.0,55.80057,0.0,1.77054
4140,gpullhbinophthroughhshift_proof.lean,86.79273,83.256181,21.00387,0.0,58.263851,0.0,1.76271
1234,gcanonicalizehashrhshlhtohmasking_proof.lean,81.164349,83.72465,24.66005,0.0,55.27385,0.0,1.76237
